solution_id,configuration_id,scenario_id,aidres_sector_id,horizon,electricity_[mwh/t],electricity_[gj/t],alternative_fuel_mixture_[gj/t],biomass_[gj/t],biomass_waste_[gj/t],coal_[gj/t],coke_[gj/t],crude_oil_[gj/t],hydrogen_[gj/t],methanol_[gj/t],ammonia_[gj/t],naphtha_[gj/t],natural_gas_[gj/t],plastic_mix_[gj/t],alternative_fuel_mixture_[t/t],biomass_[t/t],biomass_waste_[t/t],coal_[t/t],coke_[t/t],crude_oil_[t/t],hydrogen_[t/t],methanol_[t/t],ammonia_[t/t],naphtha_[t/t],natural_gas_[t/t],plastic_mix_[t/t],totex_[eur/t],opex_var_[eur/t],co2_allowance_[eur/t],opex_cst_[eur/t],opex_[eur/t],capex_[eur/t],direct_emission_[tco2/t],total_emission_[tco2/t],direct_emission_reduction_[%],total_emission_reduction_[%],captured_co2_[tco2/t]
1281,187,3,4,2030,7.72337,27.8041,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,962.76232890000006,816.5554776,0,47.20685128,863.76232890000006,99,0,0.926804075,100,-48.9,0
1282,187,4,4,2030,7.72337,27.8041,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,962.76232890000006,816.5554776,0,47.20685128,863.76232890000006,99,0,0.926804075,100,-48.9,0
1283,187,5,4,2050,7.72337,27.8041,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,962.76232890000006,816.5554776,0,47.20685128,863.76232890000006,99,0,0,100,100,0
1284,187,6,4,2050,7.72337,27.8041,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,962.76232890000006,816.5554776,0,47.20685128,863.76232890000006,99,0,0,100,100,0
1285,187,7,4,2050,7.72337,27.8041,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,962.76232890000006,816.5554776,0,47.20685128,863.76232890000006,99,0,0,100,100,0
1286,187,8,4,2050,7.72337,27.8041,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,962.76232890000006,816.5554776,0,47.20685128,863.76232890000006,99,0,0,100,100,0
1287,188,1,4,2030,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,438.8288216,367.042112,-176.4,47.1867096,237.8288216,201,-1.176,-1.023851878,609.1,264.5,1.176
1288,188,2,4,2030,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,438.8288216,367.042112,-176.4,47.1867096,237.8288216,201,-1.176,-1.023851878,609.1,264.5,1.176
1289,188,3,4,2030,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,438.8288216,367.042112,-176.4,47.1867096,237.8288216,201,-1.176,-1.023851878,609.1,264.5,1.176
1290,188,4,4,2030,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,438.8288216,367.042112,-176.4,47.1867096,237.8288216,201,-1.176,-1.023851878,609.1,264.5,1.176
1291,188,5,4,2050,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,203.6288216,367.042112,-411.6,47.1867096,2.628821617,201,-1.176,-1.176,609.1,288.9,1.176
1292,188,6,4,2050,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,203.6288216,367.042112,-411.6,47.1867096,2.628821617,201,-1.176,-1.176,609.1,288.9,1.176
1293,188,7,4,2050,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,203.6288216,367.042112,-411.6,47.1867096,2.628821617,201,-1.176,-1.176,609.1,288.9,1.176
1294,188,8,4,2050,1.2679,4.56444,0,84.07821,0,0,0,0,0,0,0,0,0,0,0,4.86002,0,0,0,0,0,0,0,0,0,0,203.6288216,367.042112,-411.6,47.1867096,2.628821617,201,-1.176,-1.176,609.1,288.9,1.176
1295,189,1,4,2030,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,696.6618561,748.9405899,-185.4,45.12126624,608.6618561,88,-1.236,-1.087142214,635.1,274.6,1.236
1296,189,2,4,2030,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,696.6618561,748.9405899,-185.4,45.12126624,608.6618561,88,-1.236,-1.087142214,635.1,274.6,1.236
1297,189,3,4,2030,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,958.4418561,1010.72059,-185.4,45.12126624,870.4418561,88,-1.236,-1.087142214,635.1,274.6,1.236
1298,189,4,4,2030,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,958.4418561,1010.72059,-185.4,45.12126624,870.4418561,88,-1.236,-1.087142214,635.1,274.6,1.236
1299,189,5,4,2050,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,253.1268561,552.6055899,-432.6,45.12126624,165.1268561,88,-1.236,-1.236,635.1,298.5,1.236
1300,189,6,4,2050,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,253.1268561,552.6055899,-432.6,45.12126624,165.1268561,88,-1.236,-1.236,635.1,298.5,1.236
1301,189,7,4,2050,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,384.0168561,683.4955899,-432.6,45.12126624,296.0168561,88,-1.236,-1.236,635.1,298.5,1.236
1302,189,8,4,2050,1.24048,4.46573,0,81.3999,0,0,0,0,15.69141,0,0,0,0,0,0,4.7052,0,0,0,0,0.13089,0,0,0,0,0,384.0168561,683.4955899,-432.6,45.12126624,296.0168561,88,-1.236,-1.236,635.1,298.5,1.236
1303,190,1,4,2030,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,779.6611945,820.9399283,-185.4,45.12126624,680.6611945,99,-1.236,-0.301785586,635.1,148.5,1.236
1304,190,2,4,2030,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,779.6611945,820.9399283,-185.4,45.12126624,680.6611945,99,-1.236,-0.301785586,635.1,148.5,1.236
1305,190,3,4,2030,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,779.6611945,820.9399283,-185.4,45.12126624,680.6611945,99,-1.236,-0.301785586,635.1,148.5,1.236
1306,190,4,4,2030,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,779.6611945,820.9399283,-185.4,45.12126624,680.6611945,99,-1.236,-0.301785586,635.1,148.5,1.236
1307,190,5,4,2050,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,532.4611945,820.9399283,-432.6,45.12126624,433.4611945,99,-1.236,-1.236,635.1,298.5,1.236
1308,190,6,4,2050,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,532.4611945,820.9399283,-432.6,45.12126624,433.4611945,99,-1.236,-1.236,635.1,298.5,1.236
1309,190,7,4,2050,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,532.4611945,820.9399283,-432.6,45.12126624,433.4611945,99,-1.236,-1.236,635.1,298.5,1.236
1310,190,8,4,2050,7.78512,28.02641,0,81.3999,0,0,0,0,0,0,0,0,0,0,0,4.7052,0,0,0,0,0,0,0,0,0,0,532.4611945,820.9399283,-432.6,45.12126624,433.4611945,99,-1.236,-1.236,635.1,298.5,1.236
1311,191,1,4,2030,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.563314,1158.163379,90.3,183.0999342,1431.563314,755,0.602,2.559459233,-160.6,-311.1,0
1312,191,2,4,2030,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.563314,1158.163379,90.3,183.0999342,1431.563314,755,0.602,2.559459233,-160.6,-311.1,0
1313,191,3,4,2030,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.563314,1158.163379,90.3,183.0999342,1431.563314,755,0.602,2.559459233,-160.6,-311.1,0
1314,191,4,4,2030,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.563314,1158.163379,90.3,183.0999342,1431.563314,755,0.602,2.559459233,-160.6,-311.1,0
1315,191,5,4,2050,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.963314,1158.163379,210.7,183.0999342,1551.963314,755,0.602,0.602,-160.6,3.3,0
1316,191,6,4,2050,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.963314,1158.163379,210.7,183.0999342,1551.963314,755,0.602,0.602,-160.6,3.3,0
1317,191,7,4,2050,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.963314,1158.163379,210.7,183.0999342,1551.963314,755,0.602,0.602,-160.6,3.3,0
1318,191,8,4,2050,16.31216,58.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.963314,1158.163379,210.7,183.0999342,1551.963314,755,0.602,0.602,-160.6,3.3,0
1319,192,1,4,2030,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.692992,1164.704851,9,179.9881404,1353.692992,755,0.06,2.028515241,74,-225.8,0.542
1320,192,2,4,2030,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.692992,1164.704851,9,179.9881404,1353.692992,755,0.06,2.028515241,74,-225.8,0.542
1321,192,3,4,2030,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.692992,1164.704851,9,179.9881404,1353.692992,755,0.06,2.028515241,74,-225.8,0.542
1322,192,4,4,2030,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.692992,1164.704851,9,179.9881404,1353.692992,755,0.06,2.028515241,74,-225.8,0.542
1323,192,5,4,2050,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.692992,1164.704851,21,179.9881404,1365.692992,755,0.06,0.06,74,90.4,0.542
1324,192,6,4,2050,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.692992,1164.704851,21,179.9881404,1365.692992,755,0.06,0.06,74,90.4,0.542
1325,192,7,4,2050,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.692992,1164.704851,21,179.9881404,1365.692992,755,0.06,0.06,74,90.4,0.542
1326,192,8,4,2050,16.40429,59.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.692992,1164.704851,21,179.9881404,1365.692992,755,0.06,0.06,74,90.4,0.542
1327,193,1,4,2030,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.203619,1167.998071,57.75,190.4555489,1416.203619,755,0.385,2.359081246,-66.7,-278.9,0
1328,193,2,4,2030,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.203619,1167.998071,57.75,190.4555489,1416.203619,755,0.385,2.359081246,-66.7,-278.9,0
1329,193,3,4,2030,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.203619,1167.998071,57.75,190.4555489,1416.203619,755,0.385,2.359081246,-66.7,-278.9,0
1330,193,4,4,2030,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.203619,1167.998071,57.75,190.4555489,1416.203619,755,0.385,2.359081246,-66.7,-278.9,0
1331,193,5,4,2050,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.203619,1167.998071,134.75,190.4555489,1493.203619,755,0.385,0.385,-66.7,38.2,0
1332,193,6,4,2050,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.203619,1167.998071,134.75,190.4555489,1493.203619,755,0.385,0.385,-66.7,38.2,0
1333,193,7,4,2050,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.203619,1167.998071,134.75,190.4555489,1493.203619,755,0.385,0.385,-66.7,38.2,0
1334,193,8,4,2050,16.45068,59.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.203619,1167.998071,134.75,190.4555489,1493.203619,755,0.385,0.385,-66.7,38.2,0
1335,194,1,4,2030,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121.345304,1172.178199,5.7,188.467105,1366.345304,755,0.038,2.019146252,83.5,-224.3,0.346
1336,194,2,4,2030,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121.345304,1172.178199,5.7,188.467105,1366.345304,755,0.038,2.019146252,83.5,-224.3,0.346
1337,194,3,4,2030,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121.345304,1172.178199,5.7,188.467105,1366.345304,755,0.038,2.019146252,83.5,-224.3,0.346
1338,194,4,4,2030,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121.345304,1172.178199,5.7,188.467105,1366.345304,755,0.038,2.019146252,83.5,-224.3,0.346
1339,194,5,4,2050,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.945304,1172.178199,13.3,188.467105,1373.945304,755,0.038,0.038,83.5,93.9,0.346
1340,194,6,4,2050,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.945304,1172.178199,13.3,188.467105,1373.945304,755,0.038,0.038,83.5,93.9,0.346
1341,194,7,4,2050,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.945304,1172.178199,13.3,188.467105,1373.945304,755,0.038,0.038,83.5,93.9,0.346
1342,194,8,4,2050,16.50955,59.43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.945304,1172.178199,13.3,188.467105,1373.945304,755,0.038,0.038,83.5,93.9,0.346
1343,195,0,4,2018,0.03986,0.14351,0,0,0,0,0,67.22939,0,0,0,0,2.50958,0,0,0,0,0,0,1.56822,0,0,0,0,0.05126,0,666.8814679,602.2337793,5.7288,14.91888868,622.8814679,44,0.231,0.622573543,0,0,0
1344,196,1,4,2030,0.350793983,1.262867966,0,7.720774092,0,0,0,60.20055728,0.06224446,0,0,0,2.150603075,0,0,0.44628826,0,0,0,1.404262599,5.18714e-4,0,0,0,0.043926943,0,702.4907075,586.4130729,29.3429505,19.23826413,634.9942875,67.49642,0.19561967,0.579422428,15.3,6.9,0.0126508
1345,196,2,4,2030,0.350793983,1.262867966,0,7.720774092,0,0,0,60.20055728,0.06224446,0,0,0,2.150603075,0,0,0.44628826,0,0,0,1.404262599,5.18714e-4,0,0,0,0.043926943,0,717.425463,601.3478284,29.3429505,19.23826413,649.929043,67.49642,0.19561967,0.579422428,15.3,6.9,0.0126508
1346,196,3,4,2030,0.350793983,1.262867966,0,7.720774092,0,0,0,60.20055728,0.06224446,0,0,0,2.150603075,0,0,0.44628826,0,0,0,1.404262599,5.18714e-4,0,0,0,0.043926943,0,703.5281357,587.4505011,29.3429505,19.23826413,636.0317157,67.49642,0.19561967,0.579422428,15.3,6.9,0.0126508
1347,196,4,4,2030,0.350793983,1.262867966,0,7.720774092,0,0,0,60.20055728,0.06224446,0,0,0,2.150603075,0,0,0.44628826,0,0,0,1.404262599,5.18714e-4,0,0,0,0.043926943,0,718.4628912,602.3852566,29.3429505,19.23826413,650.9664712,67.49642,0.19561967,0.579422428,15.3,6.9,0.0126508
1348,198,5,4,2050,1.973636014,7.105086114,0,28.1514428,0,0,0,38.31739083,0.226971763,0,0,0,1.078086123,0,0,1.627253729,0,0,0,0.893806989,0.001891469,0,0,0,0.022018171,0,815.5522083,576.9088523,35.3258815,38.97705453,651.2117883,164.34042,0.10093109,0.316342372,56.3,49.2,0.0599744
1349,198,6,4,2050,1.973636014,7.105086114,0,28.1514428,0,0,0,38.31739083,0.226971763,0,0,0,1.078086123,0,0,1.627253729,0,0,0,0.893806989,0.001891469,0,0,0,0.022018171,0,820.0442374,581.4008814,35.3258815,38.97705453,655.7038174,164.34042,0.10093109,0.316342372,56.3,49.2,0.0599744
1350,198,7,4,2050,1.973636014,7.105086114,0,28.1514428,0,0,0,38.31739083,0.226971763,0,0,0,1.078086123,0,0,1.627253729,0,0,0,0.893806989,0.001891469,0,0,0,0.022018171,0,817.4436771,578.8003211,35.3258815,38.97705453,653.1032571,164.34042,0.10093109,0.316342372,56.3,49.2,0.0599744
1351,198,8,4,2050,1.973636014,7.105086114,0,28.1514428,0,0,0,38.31739083,0.226971763,0,0,0,1.078086123,0,0,1.627253729,0,0,0,0.893806989,0.001891469,0,0,0,0.022018171,0,821.9357062,583.2923502,35.3258815,38.97705453,657.5952862,164.34042,0.10093109,0.316342372,56.3,49.2,0.0599744
1352,199,0,1,2018,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,527.4031363,102.854609,49.6496,341.8989273,494.40313630000003,33,2.002,2.36399401,0,0,0
1353,199,1,1,2030,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,768.1002783,92.90135102,300.3,341.8989273,735.1002783,33,2.002,2.343589831,0,0.9,0
1354,199,2,1,2030,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,768.1002783,92.90135102,300.3,341.8989273,735.1002783,33,2.002,2.343589831,0,0.9,0
1355,199,3,1,2030,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,768.1002783,92.90135102,300.3,341.8989273,735.1002783,33,2.002,2.343589831,0,0.9,0
1356,199,4,1,2030,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,768.1002783,92.90135102,300.3,341.8989273,735.1002783,33,2.002,2.343589831,0,0.9,0
1357,199,5,1,2050,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,1168.500278,92.90135102,700.7,341.8989273,1135.500278,33,2.002,2.32147148,0,1.8,0
1358,199,6,1,2050,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,1168.500278,92.90135102,700.7,341.8989273,1135.500278,33,2.002,2.32147148,0,1.8,0
1359,199,7,1,2050,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,1168.500278,92.90135102,700.7,341.8989273,1135.500278,33,2.002,2.32147148,0,1.8,0
1360,199,8,1,2050,0.18432,0.66355,0,0,0,17.71185,1.12671,0,0,0,0,0,0,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0,0,1168.500278,92.90135102,700.7,341.8989273,1135.500278,33,2.002,2.32147148,0,1.8,0
1361,200,1,1,2030,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,637.8390475,113.4401202,118.5,341.8989273,573.8390475,64,0.79,1.163657378,60.5,50.8,1.369
1362,200,2,1,2030,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,641.8592591,117.4603318,118.5,341.8989273,577.8592591,64,0.79,1.163657378,60.5,50.8,1.369
1363,200,3,1,2030,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,637.8390475,113.4401202,118.5,341.8989273,573.8390475,64,0.79,1.163657378,60.5,50.8,1.369
1364,200,4,1,2030,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,641.8592591,117.4603318,118.5,341.8989273,577.8592591,64,0.79,1.163657378,60.5,50.8,1.369
1365,200,5,1,2050,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,797.4471322,115.0482049,276.5,341.8989273,733.4471322,64,0.79,1.113620338,60.5,52.9,1.369
1366,200,6,1,2050,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,799.8592591,117.4603318,276.5,341.8989273,735.8592591,64,0.79,1.113620338,60.5,52.9,1.369
1367,200,7,1,2050,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,797.4471322,115.0482049,276.5,341.8989273,733.4471322,64,0.79,1.113620338,60.5,52.9,1.369
1368,200,8,1,2050,0.41698,1.50111,0,0,0,17.71185,1.12671,0,0,0,0,0,0.57891,0,0,0,0,0.62382,0.03533,0,0,0,0,0,0.01182,0,799.8592591,117.4603318,276.5,341.8989273,735.8592591,64,0.79,1.113620338,60.5,52.9,1.369
1369,201,1,1,2030,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,796.1555412,108.290588,294.15,361.7149531,764.1555412,32,1.961,2.365480457,2,-0.1,0
1370,201,2,1,2030,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,796.1555412,108.290588,294.15,361.7149531,764.1555412,32,1.961,2.365480457,2,-0.1,0
1371,201,3,1,2030,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,796.1555412,108.290588,294.15,361.7149531,764.1555412,32,1.961,2.365480457,2,-0.1,0
1372,201,4,1,2030,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,796.1555412,108.290588,294.15,361.7149531,764.1555412,32,1.961,2.365480457,2,-0.1,0
1373,201,5,1,2050,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,1188.355541,108.290588,686.35,361.7149531,1156.355541,32,1.961,2.3355841,2,1.2,0
1374,201,6,1,2050,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,1188.355541,108.290588,686.35,361.7149531,1156.355541,32,1.961,2.3355841,2,1.2,0
1375,201,7,1,2050,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,1188.355541,108.290588,686.35,361.7149531,1156.355541,32,1.961,2.3355841,2,1.2,0
1376,201,8,1,2050,0.24914,0.89689,0,0,0,15.95184,1.12671,0,0,0,0,0,0,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0,0.06082,1188.355541,108.290588,686.35,361.7149531,1156.355541,32,1.961,2.3355841,2,1.2,0
1377,202,1,1,2030,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,666.8526164,125.9876633,117.15,361.7149531,604.8526164,62,0.781,1.214332541,61,48.6,1.333
1378,202,2,1,2030,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,668.4608816,127.5959285,117.15,361.7149531,606.4608816,62,0.781,1.214332541,61,48.6,1.333
1379,202,3,1,2030,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,666.8526164,125.9876633,117.15,361.7149531,604.8526164,62,0.781,1.214332541,61,48.6,1.333
1380,202,4,1,2030,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,668.4608816,127.5959285,117.15,361.7149531,606.4608816,62,0.781,1.214332541,61,48.6,1.333
1381,202,5,1,2050,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,823.6959225,126.6309694,273.35,361.7149531,761.6959225,62,0.781,1.157243829,61,51,1.333
1382,202,6,1,2050,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,824.6608816,127.5959285,273.35,361.7149531,762.6608816,62,0.781,1.157243829,61,51,1.333
1383,202,7,1,2050,0.47574,1.71266,0,0,0,15.95184,1.12671,0,0,0,0,0,0.23159,1.88543,0,0,0,0.56415,0.03533,0,0,0,0,0,0.00473,0.06082,823.6959225,126.6309694,273.35,361.7149531,761.6959225,62,0.781,1.157243829,61,51,1.333
